trip_id,start_time,end_time,duration_minutes,speed_min,speed_max,speed_avg,voltage_min,voltage_max,voltage_avg,current_min,current_max,current_avg,soc_start,soc_end,soc_min,soc_max,motor_temp_min,motor_temp_max,motor_temp_avg,cell_temp_min,cell_temp_max,cell_temp_avg,distance_km,energy_consumed_kwh
T624,2024-02-05 12:10:00+00:00,2024-02-05 14:39:00+00:00,149,-4.16,85.85,43.04,220.91,365.73,338.44,-51.48,150.46,59.77,92.49,64.53,42.73,49.39,21.98,87.57,73.0,29.71,57.38,45.91,63.36,4.91
T625,2024-02-05 12:20:00+00:00,2024-02-05 13:07:00+00:00,47,-1.51,91.14,43.11,140.52,377.44,335.89,-41.28,111.66,37.28,55.84,49.95,44.28,41.71,53.04,89.68,67.44,34.38,53.31,39.0,43.21,3.13
T626,2024-02-05 12:30:00+00:00,2024-02-05 13:55:00+00:00,85,-3.65,98.66,49.55,257.37,371.14,341.88,-51.63,104.4,38.58,60.97,73.88,33.98,83.25,40.23,74.46,58.95,32.25,38.55,40.4,98.75,3.55
T627,2024-02-05 12:40:00+00:00,2024-02-05 15:20:00+00:00,160,-3.64,105.85,47.24,299.85,373.88,343.3,-47.04,98.45,44.61,64.19,74.35,59.45,82.53,-9.62,69.53,75.08,33.85,44.15,45.13,70.67,4.78
T628,2024-02-05 12:50:00+00:00,2024-02-05 13:15:00+00:00,25,-4.23,112.92,51.89,237.76,371.0,347.04,-43.69,115.47,72.33,71.34,33.55,65.66,91.51,27.62,72.24,75.69,28.83,56.96,44.99,102.92,6.03
T629,2024-02-05 13:00:00+00:00,2024-02-05 13:33:00+00:00,33,-1.67,84.55,40.57,277.7,365.56,330.21,-46.04,126.54,45.21,57.04,31.75,43.63,78.26,24.35,84.51,74.37,32.41,49.1,46.09,94.65,6.14
T630,2024-02-05 13:10:00+00:00,2024-02-05 14:11:00+00:00,61,-0.65,77.38,45.33,93.21,379.64,360.32,-46.54,126.52,63.02,92.96,47.54,63.94,55.36,44.95,74.66,57.49,33.16,42.89,42.98,92.36,5.08
T631,2024-02-05 13:20:00+00:00,2024-02-05 16:13:00+00:00,173,-0.71,90.83,52.52,134.05,384.02,340.23,-37.41,115.37,65.9,47.64,35.38,73.81,53.06,53.42,71.18,71.3,35.44,46.92,43.82,60.51,6.04
T632,2024-02-05 13:30:00+00:00,2024-02-05 14:10:00+00:00,40,-1.24,113.67,51.31,125.37,365.08,350.62,-46.1,137.46,64.95,93.11,25.32,56.97,75.49,1.47,83.17,73.4,29.51,45.3,38.0,79.99,2.99
T633,2024-02-05 13:40:00+00:00,2024-02-05 15:53:00+00:00,133,-1.25,108.61,51.61,25.28,379.92,335.61,-37.4,135.91,74.04,40.5,48.74,73.65,58.15,-4.03,91.61,54.57,37.44,55.97,43.15,27.03,6.31
T634,2024-02-05 13:50:00+00:00,2024-02-05 16:08:00+00:00,138,-4.68,77.04,62.33,50.19,362.89,348.34,-42.24,98.68,41.86,93.47,42.3,34.73,61.73,-2.63,87.23,61.56,28.35,46.02,46.37,65.3,6.62
T635,2024-02-05 14:00:00+00:00,2024-02-05 14:46:00+00:00,46,-2.97,83.63,59.43,257.86,362.31,336.96,-44.46,140.09,66.67,86.71,29.99,60.62,60.63,46.99,88.1,56.16,29.41,38.85,40.74,48.69,5.93
T636,2024-02-05 14:10:00+00:00,2024-02-05 14:37:00+00:00,27,-4.92,85.8,47.38,25.48,366.86,355.26,-39.72,139.18,64.05,45.65,22.01,58.23,63.39,46.2,72.28,63.8,35.26,56.5,42.98,64.66,3.6
T637,2024-02-05 14:20:00+00:00,2024-02-05 16:40:00+00:00,140,-0.93,101.68,57.5,246.65,368.62,330.71,-38.03,100.48,36.68,92.22,53.04,55.45,80.64,24.68,79.22,68.51,36.49,38.33,40.42,83.38,4.54
T638,2024-02-05 14:30:00+00:00,2024-02-05 15:11:00+00:00,41,-2.22,73.47,50.66,169.13,377.51,361.71,-42.87,113.93,40.13,56.59,28.56,30.4,88.15,13.99,75.73,73.73,36.09,48.3,36.36,32.9,5.93
T639,2024-02-05 14:40:00+00:00,2024-02-05 15:06:00+00:00,26,-1.5,107.71,56.84,-0.64,378.78,343.01,-41.38,130.69,66.77,44.54,61.57,30.47,92.86,4.35,78.79,76.57,36.29,39.08,43.97,39.14,4.85
T640,2024-02-05 14:50:00+00:00,2024-02-05 16:52:00+00:00,122,-3.42,79.13,54.11,38.76,370.64,332.93,-42.13,134.1,37.19,42.63,30.15,61.82,63.24,2.57,68.99,58.65,30.52,47.64,38.61,75.39,3.92
T641,2024-02-05 15:00:00+00:00,2024-02-05 16:39:00+00:00,99,-0.5,100.25,58.57,206.65,373.36,350.59,-46.7,150.62,67.68,80.26,28.72,34.19,85.49,34.33,79.37,72.8,30.71,44.4,46.76,50.33,2.87
T642,2024-02-05 15:10:00+00:00,2024-02-05 16:25:00+00:00,75,-4.59,101.17,60.76,313.84,363.15,355.72,-47.55,109.99,75.12,40.65,61.77,32.7,40.75,3.66,93.14,60.68,35.69,57.22,36.95,25.06,5.91
T643,2024-02-05 15:20:00+00:00,2024-02-05 17:27:00+00:00,127,-2.96,91.4,38.82,206.78,376.36,340.53,-47.52,134.74,40.34,43.47,54.23,26.92,68.0,0.52,80.82,72.76,28.03,52.14,41.21,68.89,4.55
T644,2024-02-05 15:30:00+00:00,2024-02-05 16:04:00+00:00,34,-1.5,93.82,41.28,315.7,370.57,340.03,-39.66,104.98,60.53,63.78,77.14,27.69,72.62,16.95,79.42,60.35,32.77,45.68,38.99,55.23,5.74
T645,2024-02-05 15:40:00+00:00,2024-02-05 16:14:00+00:00,34,-2.11,91.63,45.76,222.72,380.47,343.85,-42.25,102.26,62.52,93.86,32.37,48.47,94.15,55.71,85.23,76.53,34.41,57.15,44.72,55.87,2.99
T646,2024-02-05 15:50:00+00:00,2024-02-05 16:47:00+00:00,57,-2.02,98.32,51.02,224.39,372.94,336.61,-42.84,108.15,68.55,78.12,63.11,55.55,79.76,52.27,69.61,68.59,30.04,50.82,46.19,91.83,3.32
T647,2024-02-05 16:00:00+00:00,2024-02-05 17:14:00+00:00,74,-2.92,96.68,45.37,254.25,364.09,332.12,-45.44,135.68,67.31,63.67,62.76,49.54,43.6,2.31,86.43,56.8,34.5,40.5,33.81,60.85,5.48
T648,2024-02-05 16:10:00+00:00,2024-02-05 18:31:00+00:00,141,-4.91,101.39,44.87,193.28,368.06,333.58,-35.82,144.26,65.03,70.94,68.9,48.3,64.66,11.65,85.1,57.15,37.32,42.26,37.32,87.13,4.91
T649,2024-02-05 16:20:00+00:00,2024-02-05 18:14:00+00:00,114,-3.94,107.64,44.36,90.85,378.17,355.3,-45.8,129.08,67.42,70.58,54.62,26.99,61.49,-3.45,71.69,66.73,32.88,45.78,43.67,30.57,6.74
T650,2024-02-05 16:30:00+00:00,2024-02-05 18:01:00+00:00,91,-0.54,114.63,56.04,232.28,366.44,360.32,-46.02,127.03,70.39,79.35,29.05,32.45,70.37,30.14,89.51,68.24,36.29,40.31,36.71,46.51,3.15
T651,2024-02-05 16:40:00+00:00,2024-02-05 19:29:00+00:00,169,-3.54,110.83,43.54,145.14,383.06,330.45,-41.37,135.74,36.7,48.91,35.9,77.11,48.72,36.28,88.02,69.52,28.21,45.76,42.66,37.43,6.23
T652,2024-02-05 16:50:00+00:00,2024-02-05 18:53:00+00:00,123,-2.28,79.79,61.44,195.3,381.32,339.98,-46.22,115.92,61.15,43.85,70.53,58.03,94.11,30.13,94.62,59.13,28.5,46.83,33.67,103.17,5.77
T653,2024-02-05 17:00:00+00:00,2024-02-05 18:12:00+00:00,72,-0.39,113.29,57.32,92.61,372.29,342.93,-40.5,155.84,58.99,76.06,43.22,73.72,57.65,55.36,84.59,65.81,34.38,45.5,44.81,93.26,5.78
T654,2024-02-05 17:10:00+00:00,2024-02-05 19:00:00+00:00,110,-0.99,74.74,43.78,105.66,384.4,331.54,-44.08,103.05,71.82,58.76,25.97,73.47,70.21,55.39,80.52,55.68,35.55,46.47,43.04,81.73,4.04
T655,2024-02-05 17:20:00+00:00,2024-02-05 18:54:00+00:00,94,-2.76,83.81,61.53,275.1,364.75,340.42,-51.09,143.75,55.78,41.77,66.42,77.8,50.91,15.37,94.46,65.34,31.01,41.12,46.63,86.58,4.55
T656,2024-02-05 17:30:00+00:00,2024-02-05 18:35:00+00:00,65,-0.46,85.78,39.01,106.04,378.67,348.33,-36.9,157.16,46.44,52.83,27.42,38.68,48.7,46.13,87.4,63.29,36.63,42.99,37.89,48.69,2.81
T657,2024-02-05 17:40:00+00:00,2024-02-05 18:52:00+00:00,72,-3.23,104.94,56.1,82.76,362.3,348.85,-41.69,152.32,52.04,59.09,23.49,27.75,88.18,8.63,87.15,70.83,35.52,40.57,42.31,73.61,5.99
T658,2024-02-05 17:50:00+00:00,2024-02-05 19:30:00+00:00,100,-4.04,110.4,49.82,104.67,377.55,360.45,-51.67,117.38,41.32,52.61,75.3,29.84,52.61,22.77,82.52,71.9,34.97,57.54,43.39,103.71,3.51
T659,2024-02-05 18:00:00+00:00,2024-02-05 20:19:00+00:00,139,-0.76,79.48,54.67,209.05,362.26,347.08,-48.92,122.68,49.84,47.26,28.2,61.03,53.15,-7.59,80.11,73.34,28.93,51.69,46.15,42.25,5.71
T660,2024-02-05 18:10:00+00:00,2024-02-05 19:10:00+00:00,60,-3.64,75.82,49.2,279.86,368.2,347.55,-36.03,116.4,49.22,90.3,32.61,68.45,69.57,19.1,76.2,59.08,36.35,40.62,42.81,63.7,3.41
T661,2024-02-05 18:20:00+00:00,2024-02-05 20:59:00+00:00,159,-0.65,78.57,41.68,205.31,384.57,341.27,-45.95,145.12,49.85,82.35,54.44,58.34,67.11,41.45,93.76,73.55,28.0,42.13,42.24,78.96,5.98
T662,2024-02-05 18:30:00+00:00,2024-02-05 20:27:00+00:00,117,-1.68,72.19,56.96,54.36,377.57,349.98,-45.8,116.16,45.45,78.85,45.82,46.44,90.35,-7.35,94.58,75.89,29.76,56.53,38.21,54.87,6.21
T663,2024-02-05 18:40:00+00:00,2024-02-05 21:09:00+00:00,149,-2.24,97.94,50.57,219.51,375.65,335.93,-43.55,131.62,41.13,45.58,23.58,36.88,51.8,45.67,86.69,66.14,31.69,45.9,46.05,94.41,3.87
T664,2024-02-05 18:50:00+00:00,2024-02-05 21:07:00+00:00,137,-1.17,90.85,50.65,53.43,366.54,348.84,-38.29,138.79,62.8,64.07,48.8,56.67,92.94,38.46,76.96,63.47,36.46,40.43,46.33,29.66,2.93
T665,2024-02-05 19:00:00+00:00,2024-02-05 19:40:00+00:00,40,-2.64,98.36,54.5,296.62,363.19,353.78,-41.22,155.01,51.36,48.7,26.59,58.28,85.05,-6.31,83.64,68.41,31.35,45.74,46.42,58.61,2.8
T666,2024-02-05 19:10:00+00:00,2024-02-05 19:40:00+00:00,30,-3.46,92.71,60.22,124.41,378.76,337.11,-41.54,121.12,62.85,89.6,47.45,39.15,54.4,-0.19,82.02,63.0,33.54,45.61,45.3,58.08,3.31
T667,2024-02-05 19:20:00+00:00,2024-02-05 20:28:00+00:00,68,-4.72,107.44,57.2,213.15,367.57,342.36,-51.67,139.65,54.29,40.01,73.54,56.98,43.76,9.64,86.16,65.88,33.93,46.17,41.94,59.23,6.27
T668,2024-02-05 19:30:00+00:00,2024-02-05 20:18:00+00:00,48,-4.23,107.51,51.87,17.47,370.25,346.01,-46.46,107.9,61.65,90.27,27.08,46.35,39.08,11.05,85.15,70.0,29.6,48.09,39.68,91.79,5.64
T669,2024-02-05 19:40:00+00:00,2024-02-05 22:21:00+00:00,161,-4.99,81.28,48.6,127.29,379.29,349.51,-46.25,124.05,67.72,69.38,53.42,28.24,55.06,3.75,77.7,68.37,28.63,41.63,33.42,51.46,4.11
T670,2024-02-05 19:50:00+00:00,2024-02-05 22:27:00+00:00,157,-2.72,99.23,47.12,317.04,368.74,354.82,-35.44,112.13,68.38,58.13,64.52,26.75,63.71,8.07,71.74,54.02,32.43,49.0,42.13,58.77,4.72
T671,2024-02-05 20:00:00+00:00,2024-02-05 20:55:00+00:00,55,-1.63,101.49,47.33,152.44,370.24,348.02,-51.06,126.93,53.29,54.67,58.02,29.04,93.62,25.35,80.69,67.46,28.06,48.97,33.84,31.15,5.98
T672,2024-02-05 20:10:00+00:00,2024-02-05 20:58:00+00:00,48,-1.81,81.25,41.91,39.53,380.01,353.22,-41.14,126.07,68.14,43.7,49.46,46.53,66.43,20.04,88.44,76.73,28.08,48.04,45.39,61.22,3.8
T673,2024-02-05 20:20:00+00:00,2024-02-05 20:46:00+00:00,26,-4.04,85.09,43.24,29.43,368.21,331.37,-44.67,119.99,71.72,39.25,47.98,23.67,86.03,6.98,87.43,60.84,37.88,45.04,40.55,54.84,6.0
T674,2024-02-05 20:30:00+00:00,2024-02-05 22:57:00+00:00,147,-3.96,86.26,58.8,142.31,371.96,355.95,-47.42,114.34,72.76,93.8,25.38,52.8,41.17,53.23,68.89,58.4,37.97,50.14,45.78,76.53,4.08
T675,2024-02-05 20:40:00+00:00,2024-02-05 21:11:00+00:00,31,-4.18,104.45,58.36,263.13,369.8,340.92,-47.95,132.65,69.66,92.3,64.24,65.06,58.6,31.53,68.57,58.33,29.65,46.33,33.57,31.78,4.59
T676,2024-02-05 20:50:00+00:00,2024-02-05 21:43:00+00:00,53,-1.05,78.6,41.08,174.33,372.04,339.14,-48.59,117.66,57.02,87.28,76.25,46.7,68.69,52.9,84.56,74.34,29.49,50.61,35.35,75.37,5.23
T677,2024-02-05 21:00:00+00:00,2024-02-05 22:37:00+00:00,97,-4.45,89.98,50.76,46.59,372.83,347.9,-46.62,138.34,59.83,69.46,76.32,42.54,89.76,44.44,90.7,75.76,34.19,44.43,41.08,88.56,4.48
T678,2024-02-05 21:10:00+00:00,2024-02-05 22:00:00+00:00,50,-3.06,93.01,62.71,287.72,366.81,357.11,-36.65,144.93,67.07,52.78,70.54,32.19,71.89,25.04,91.98,61.96,37.29,52.14,45.93,43.03,4.6
T679,2024-02-05 21:20:00+00:00,2024-02-05 23:22:00+00:00,122,-4.21,83.0,39.77,169.0,364.95,335.15,-44.67,154.78,51.73,88.11,31.69,42.37,88.28,-0.48,69.96,72.09,31.32,41.83,36.39,68.56,5.04
T680,2024-02-05 21:30:00+00:00,2024-02-05 22:48:00+00:00,78,-0.13,109.4,47.59,5.22,363.94,340.12,-40.65,124.55,71.32,82.97,47.83,52.29,54.76,41.17,76.24,64.31,34.18,56.91,44.06,94.86,4.7
T681,2024-02-05 21:40:00+00:00,2024-02-06 00:13:00+00:00,153,-0.24,80.61,47.7,20.34,374.5,342.99,-45.61,154.06,53.39,69.27,75.61,26.65,60.78,36.34,78.77,53.92,30.84,55.03,47.44,45.11,3.77
T682,2024-02-05 21:50:00+00:00,2024-02-05 23:12:00+00:00,82,-1.32,109.67,50.15,225.32,383.98,344.78,-50.5,112.87,67.9,91.23,36.79,24.82,63.03,39.86,83.18,55.63,29.98,42.83,47.15,103.78,3.15
T683,2024-02-05 22:00:00+00:00,2024-02-05 22:46:00+00:00,46,-1.19,99.98,59.84,51.44,383.98,358.54,-35.73,132.15,35.75,62.3,38.05,66.22,72.76,8.6,83.45,61.02,32.12,45.65,37.56,66.78,6.24
T684,2024-02-05 22:10:00+00:00,2024-02-06 00:40:00+00:00,150,-3.86,93.85,48.54,233.75,370.99,353.03,-50.1,136.43,56.99,89.88,76.12,24.95,40.37,21.31,69.5,67.24,31.83,57.77,40.44,72.49,6.47
T685,2024-02-05 22:20:00+00:00,2024-02-06 00:20:00+00:00,120,-4.08,87.36,41.12,43.87,384.17,349.5,-46.62,130.59,59.99,58.22,24.42,69.98,84.32,-1.03,79.75,73.12,30.36,53.46,38.8,39.86,2.98
T686,2024-02-05 22:30:00+00:00,2024-02-06 00:51:00+00:00,141,-0.2,87.0,57.88,23.13,378.24,328.54,-39.69,153.32,36.15,47.89,36.04,53.41,49.11,11.66,72.57,57.19,36.91,46.83,41.1,26.84,3.19
T687,2024-02-05 22:40:00+00:00,2024-02-06 01:11:00+00:00,151,-4.74,105.38,63.0,154.64,376.11,342.06,-43.39,110.56,63.02,85.32,73.1,66.1,52.39,13.89,88.81,74.01,32.54,41.02,33.64,50.85,6.38
T688,2024-02-05 22:50:00+00:00,2024-02-05 23:18:00+00:00,28,-2.43,79.3,47.92,153.13,367.01,344.05,-38.41,125.41,72.17,73.47,22.1,33.44,46.64,42.29,82.59,58.07,36.57,55.3,34.1,24.74,4.19
T689,2024-02-05 23:00:00+00:00,2024-02-06 00:59:00+00:00,119,-3.48,97.81,53.77,104.6,365.41,334.28,-43.92,100.57,71.22,61.13,68.73,32.73,46.54,48.16,73.64,64.22,29.1,44.09,36.52,44.7,6.27
T690,2024-02-05 23:10:00+00:00,2024-02-06 01:50:00+00:00,160,-0.03,107.52,60.14,80.4,370.68,339.01,-42.61,131.76,46.99,73.82,36.4,71.9,71.45,56.91,80.01,71.48,28.93,43.28,39.46,23.0,6.06
T691,2024-02-05 23:20:00+00:00,2024-02-06 01:14:00+00:00,114,-2.93,112.33,40.84,337.05,378.82,333.91,-47.06,128.41,49.03,38.52,31.69,37.09,52.36,34.77,78.47,76.35,35.06,40.82,47.47,45.2,5.47
T692,2024-02-05 23:30:00+00:00,2024-02-06 00:49:00+00:00,79,-0.88,109.64,40.28,331.92,381.01,341.25,-43.48,145.37,41.23,93.51,35.77,75.51,53.86,8.6,85.47,68.8,28.56,53.4,43.18,48.41,4.9
T693,2024-02-05 23:40:00+00:00,2024-02-06 01:29:00+00:00,109,-1.44,91.97,47.45,174.5,376.83,344.16,-43.79,133.32,45.73,88.62,26.98,26.13,71.46,17.3,71.19,73.49,28.79,57.28,47.44,87.42,5.11
T694,2024-02-05 23:50:00+00:00,2024-02-06 01:44:00+00:00,114,-2.32,102.73,55.08,234.83,382.69,347.54,-51.29,151.14,59.02,65.31,54.71,22.18,75.87,27.56,91.68,65.19,31.88,43.85,43.28,102.54,3.94
T695,2024-02-06 00:00:00+00:00,2024-02-06 02:34:00+00:00,154,-4.63,98.25,57.43,211.19,379.15,347.47,-36.83,145.28,58.3,85.36,46.29,22.76,40.74,19.08,88.68,71.27,32.77,44.16,38.13,56.48,5.48
T696,2024-02-06 00:10:00+00:00,2024-02-06 02:26:00+00:00,136,-4.58,81.35,52.16,257.44,370.63,358.09,-49.99,125.21,61.25,87.62,59.48,77.04,48.95,43.21,88.83,70.49,29.06,40.11,37.9,25.64,4.18
T697,2024-02-06 00:20:00+00:00,2024-02-06 00:49:00+00:00,29,-2.13,112.97,47.44,260.02,376.17,340.53,-41.45,124.78,74.02,86.79,22.05,31.68,66.48,6.84,75.22,69.14,34.27,47.81,47.42,74.08,5.09
T698,2024-02-06 00:30:00+00:00,2024-02-06 02:59:00+00:00,149,-0.35,110.23,62.76,310.06,372.34,362.21,-48.83,120.0,67.61,52.58,33.97,31.52,90.14,28.38,86.43,69.09,30.87,42.89,46.56,86.6,3.8
T699,2024-02-06 00:40:00+00:00,2024-02-06 03:09:00+00:00,149,-2.85,80.97,51.38,195.96,376.8,340.58,-51.62,128.99,67.73,52.07,62.38,31.34,88.11,37.21,92.05,61.54,33.3,48.85,34.37,51.28,3.63
T700,2024-02-06 00:50:00+00:00,2024-02-06 03:47:00+00:00,177,-3.24,83.67,40.38,63.91,377.3,337.39,-42.06,114.98,55.33,91.12,24.87,59.8,38.14,37.3,69.62,58.66,34.01,44.4,37.33,31.73,6.26
T701,2024-02-06 01:00:00+00:00,2024-02-06 03:47:00+00:00,167,-3.36,81.16,49.08,195.01,384.98,352.05,-38.38,133.49,57.39,82.4,74.15,24.92,50.82,2.2,68.2,76.17,29.89,38.29,41.46,31.34,5.1
T702,2024-02-06 01:10:00+00:00,2024-02-06 02:25:00+00:00,75,-2.07,100.63,49.07,51.22,364.97,340.45,-49.31,130.8,74.66,77.51,75.58,71.93,68.47,-9.37,68.42,56.85,34.83,55.26,40.01,44.41,6.6
T703,2024-02-06 01:20:00+00:00,2024-02-06 03:37:00+00:00,137,-1.67,77.26,44.95,214.15,371.15,336.55,-40.27,116.21,39.72,53.91,50.95,58.9,75.25,27.69,94.44,55.81,30.87,42.22,38.23,36.71,4.84
T704,2024-02-06 01:30:00+00:00,2024-02-06 01:50:00+00:00,20,-2.79,78.88,45.8,201.03,365.58,352.06,-45.68,152.23,50.15,55.52,52.33,68.96,39.76,4.65,89.37,65.36,28.6,43.85,41.28,47.67,4.15
T705,2024-02-06 01:40:00+00:00,2024-02-06 03:09:00+00:00,89,-4.32,87.94,49.05,42.25,365.96,351.11,-35.0,115.41,67.86,67.35,58.32,31.47,94.84,3.49,82.86,59.98,28.32,56.68,34.52,51.47,3.14
T706,2024-02-06 01:50:00+00:00,2024-02-06 02:59:00+00:00,69,-4.69,92.55,60.41,202.51,379.73,338.48,-36.2,156.8,40.58,51.2,76.29,31.89,66.85,-3.35,79.14,65.52,29.21,56.09,35.87,97.08,4.46
T707,2024-02-06 02:00:00+00:00,2024-02-06 02:28:00+00:00,28,-1.28,72.76,55.52,94.47,384.35,359.84,-37.17,99.04,43.1,73.66,47.58,62.72,48.45,40.19,83.51,55.92,30.47,50.18,40.02,50.56,3.08
T708,2024-02-06 02:10:00+00:00,2024-02-06 04:51:00+00:00,161,-4.06,75.27,45.97,76.17,378.9,332.09,-45.01,120.5,56.06,94.25,40.82,54.51,75.46,3.68,74.24,62.35,34.65,38.38,46.24,77.51,3.25
T709,2024-02-06 02:20:00+00:00,2024-02-06 04:14:00+00:00,114,-3.32,80.28,58.93,16.79,380.74,354.6,-37.04,150.36,43.2,48.85,54.63,71.97,83.29,45.71,91.57,65.23,28.32,41.41,43.74,25.49,5.12
T710,2024-02-06 02:30:00+00:00,2024-02-06 03:26:00+00:00,56,-2.22,87.13,52.66,239.02,384.25,339.02,-51.56,134.78,72.96,52.68,31.43,22.55,76.8,1.08,83.5,65.01,28.13,40.66,46.46,57.43,3.85
T711,2024-02-06 02:40:00+00:00,2024-02-06 03:08:00+00:00,28,-3.12,85.94,39.81,311.66,374.89,337.24,-47.28,109.96,71.67,48.07,55.13,38.47,53.49,36.4,80.8,76.39,36.2,53.75,36.79,94.1,6.64
T712,2024-02-06 02:50:00+00:00,2024-02-06 04:42:00+00:00,112,-1.61,75.28,59.87,105.63,384.01,336.72,-51.46,146.11,73.69,47.78,64.77,55.43,66.85,41.97,74.86,53.49,36.69,46.74,46.57,79.15,4.99
T713,2024-02-06 03:00:00+00:00,2024-02-06 04:16:00+00:00,76,-3.38,112.79,56.2,245.81,362.68,361.74,-45.03,114.51,36.25,49.74,33.22,74.58,86.99,48.69,88.74,65.56,34.26,55.68,36.57,31.87,5.84
T714,2024-02-06 03:10:00+00:00,2024-02-06 05:09:00+00:00,119,-4.18,87.68,52.56,211.51,370.97,330.89,-42.08,127.56,73.85,59.63,37.54,55.55,50.76,29.75,73.04,55.36,34.22,56.07,44.95,86.92,3.48
T715,2024-02-06 03:20:00+00:00,2024-02-06 03:45:00+00:00,25,-1.96,103.68,57.93,121.77,378.96,330.51,-42.03,125.78,41.73,51.38,48.8,70.44,59.63,41.78,85.58,73.77,32.87,42.47,40.29,96.79,4.95
T716,2024-02-06 03:30:00+00:00,2024-02-06 05:21:00+00:00,111,-1.51,85.93,60.95,102.57,382.32,357.14,-47.15,121.85,42.12,76.16,42.95,74.58,86.69,8.85,80.28,68.7,36.29,41.43,44.84,51.84,6.74
T717,2024-02-06 03:40:00+00:00,2024-02-06 05:34:00+00:00,114,-0.51,77.82,46.09,269.86,362.9,331.04,-46.75,138.24,42.47,57.5,64.17,69.48,56.35,53.22,75.82,61.1,36.03,50.51,34.9,94.97,3.47
T718,2024-02-06 03:50:00+00:00,2024-02-06 04:39:00+00:00,49,-3.27,96.98,56.66,324.32,372.25,358.77,-35.15,146.27,73.13,45.62,29.81,73.1,74.59,-4.04,94.48,59.57,28.55,52.42,42.29,66.21,5.91
T719,2024-02-06 04:00:00+00:00,2024-02-06 06:46:00+00:00,166,-3.89,95.99,56.36,223.22,376.43,328.55,-35.29,139.07,40.56,79.32,39.81,29.12,82.65,31.83,80.6,56.11,37.49,49.78,38.99,103.76,5.04
T720,2024-02-06 04:10:00+00:00,2024-02-06 06:53:00+00:00,163,-3.58,85.21,48.59,162.76,363.16,344.84,-47.65,134.04,36.76,50.33,50.24,72.17,59.06,18.93,82.74,56.11,34.4,54.78,43.92,89.18,4.54
T721,2024-02-06 04:20:00+00:00,2024-02-06 07:17:00+00:00,177,-1.53,99.47,55.87,191.72,370.06,350.69,-37.63,124.51,70.44,73.44,39.92,38.26,93.36,40.49,68.68,56.48,37.81,54.67,41.4,25.14,5.58
T722,2024-02-06 04:30:00+00:00,2024-02-06 06:15:00+00:00,105,-4.97,99.84,41.2,298.75,372.87,345.03,-49.76,115.11,43.55,77.66,62.35,65.05,87.12,44.32,85.31,61.68,34.46,40.37,38.52,55.62,5.68
T723,2024-02-06 04:40:00+00:00,2024-02-06 07:24:00+00:00,164,-1.42,83.14,50.73,70.8,372.88,354.71,-37.12,103.24,37.45,65.81,69.33,69.36,51.04,-2.37,82.41,64.85,35.84,54.46,39.9,97.97,4.32
T724,2024-02-06 04:50:00+00:00,2024-02-06 05:53:00+00:00,63,-1.07,82.34,49.56,212.99,373.46,359.1,-43.86,127.03,47.47,92.41,39.27,74.33,61.9,49.36,88.52,63.58,30.99,39.73,33.88,88.82,4.08
T725,2024-02-06 05:00:00+00:00,2024-02-06 06:39:00+00:00,99,-3.14,76.02,44.18,111.8,384.89,347.55,-50.19,123.42,48.52,45.34,51.65,67.5,79.91,5.44,77.14,76.68,36.75,49.96,34.82,81.56,3.59
T726,2024-02-06 05:10:00+00:00,2024-02-06 07:03:00+00:00,113,-2.41,78.57,59.93,79.76,379.87,347.36,-51.23,145.86,73.8,43.5,55.05,36.32,45.62,-9.12,73.35,65.02,28.73,44.94,36.28,43.33,3.27
T727,2024-02-06 05:20:00+00:00,2024-02-06 06:16:00+00:00,56,-2.82,83.7,44.56,166.28,372.08,343.49,-36.88,100.54,63.76,57.1,45.56,46.48,84.44,37.62,86.64,68.25,33.97,41.43,44.89,26.67,5.32
T728,2024-02-06 05:30:00+00:00,2024-02-06 06:22:00+00:00,52,-2.71,77.98,39.22,195.5,362.19,331.92,-40.72,146.45,50.76,90.5,40.57,45.36,50.84,33.65,81.04,64.48,35.56,40.12,45.2,25.41,5.19
T729,2024-02-06 05:40:00+00:00,2024-02-06 08:02:00+00:00,142,-0.92,81.28,60.02,263.7,377.45,335.67,-45.27,151.75,55.46,39.79,39.52,29.61,58.02,4.24,84.81,56.56,28.06,54.48,41.67,61.51,5.82
T730,2024-02-06 05:50:00+00:00,2024-02-06 08:25:00+00:00,155,-1.2,79.08,40.34,257.85,363.4,347.24,-40.64,137.0,59.18,93.3,77.84,34.84,62.98,42.04,78.21,72.89,29.77,53.27,36.61,95.73,3.67
T731,2024-02-06 06:00:00+00:00,2024-02-06 07:15:00+00:00,75,-0.73,73.18,49.34,70.17,377.53,344.42,-38.54,122.15,40.73,45.79,65.94,56.82,94.03,18.26,85.06,57.28,31.66,57.69,35.56,29.94,4.97
T732,2024-02-06 06:10:00+00:00,2024-02-06 06:56:00+00:00,46,-0.0,112.9,38.82,284.81,369.84,353.72,-35.48,121.08,72.67,90.35,69.63,53.84,79.58,15.3,72.02,71.73,29.69,47.28,42.07,52.69,3.35
T733,2024-02-06 06:20:00+00:00,2024-02-06 09:17:00+00:00,177,-4.6,75.85,52.81,81.27,366.97,329.3,-47.11,154.22,39.97,84.84,54.73,35.79,66.53,5.61,91.81,72.7,29.96,57.78,43.76,38.48,3.92
